   4.63720038E+09   49.0399895      -11.3723612    
   4.64515994E+09   49.2628174      -10.7821274    
   4.65311949E+09   49.4864960      -10.1919680    
   4.66108006E+09   49.7110863      -9.60178280    
   4.66903962E+09   49.9365120      -9.01171303    
   4.67700019E+09   50.1628685      -8.42153549    
   4.68495974E+09   50.3900719      -7.83147430    
   4.69292032E+09   50.6182060      -7.24130297    
   4.70087987E+09   50.8471947      -6.65123272    
   4.70884045E+09   51.0771217      -6.06104326    
   4.71680000E+09   51.3079033      -5.47095585    
   4.72475955E+09   51.5396080      -4.88081455    
   4.73272013E+09   51.7722588      -4.29053354    
   4.74067968E+09   52.0057716      -3.70033026    
   4.74864026E+09   52.2402458      -3.10997653    
   4.75659981E+09   52.4756355      -2.51958871    
   4.76456038E+09   52.7119484      -1.92912316    
   4.77251994E+09   52.9491997      -1.33859432    
   4.78047949E+09   53.1873703     -0.747981548    
   4.78844006E+09   53.4265175     -0.157231852    
   4.79639962E+09   53.6665802      0.433565706    
   4.80436019E+09   53.9076347       1.02456844    
   4.81231974E+09   54.1495895       1.61557972    
   4.82028032E+09   54.3925591       2.20684075    
   4.82823987E+09   54.6364784       2.79816294    
   4.83620045E+09   54.8813629       3.38968086    
   4.84416000E+09   55.1272087       3.98128152    
   4.85211955E+09   55.3740349       4.57305098    
   4.86008013E+09   55.6218529       5.16501808    
   4.86803968E+09   55.8706589       5.75716257    
   4.87600026E+09   56.1204720       6.34952164    
   4.88395981E+09   56.3712502       6.94198370    
   4.89192038E+09   56.6230812       7.53477764    
   4.89987994E+09   56.8758888       8.12772560    
   4.90783949E+09   57.1296959       8.72081661    
   4.91580006E+09   57.3845634       9.31427097    
   4.92375962E+09   57.6404190       9.90787888    
   4.93172019E+09   57.8973236       10.5017748    
   4.93967974E+09   58.1552391       11.0958700    
   4.94764032E+09   58.4142342       11.6903124    
   4.95559987E+09   58.6742210       12.2849073    
   4.96356045E+09   58.9352951       12.8798656    
   4.97152000E+09   59.1974106       13.4750919    
   4.97947955E+09   59.4605751       14.0705662    
   4.98744013E+09   59.7248268       14.6664095    
   4.99539968E+09   59.9901237       15.2624950    
